AA, 19.6666666667
A6s, 15.75
KK, 15.3333333333
KTs, 15.25
JJ, 14.6666666667
AQs, 14.5
75s, 12.5
QQ, 12.3333333333
AKs, 10.375
62s, 9.75
54s, 9.58333333333
KQs, 9.375
K4s, 8.875
QJo, 8.83333333333
A7s, 8.5
QJs, 8.375
JTs, 8.25
A6o, 8.20833333333
95s, 8.125
76s, 8.0
Q3s, 8.0
A2s, 8.0
ATs, 8.0
AKo, 7.54166666667
AJs, 7.5
QTs, 7.375
Q9s, 7.33333333333
66, 6.66666666667
Q8s, 6.375
T7s, 6.25
K7s, 6.125
KJo, 6.01388888889
J7s, 6.0
ATo, 5.66666666667
K9s, 5.58333333333
TT, 5.5
AJo, 5.41666666667
55, 5.0
87s, 4.875
J3s, 4.75
64s, 4.5
K9o, 4.41666666667
K5o, 4.29166666667
KTo, 4.25
KQo, 4.08333333333
A4o, 4.0
A9o, 3.88888888889
A9s, 3.875
Q6s, 3.75
T9s, 3.5
JTo, 3.45833333333
82s, 3.125
64o, 3.125
A8o, 3.01388888889
98s, 3.0
Q7s, 3.0
AQo, 2.91666666667
84s, 2.75
Q5s, 2.625
A4s, 2.5
97s, 2.5
J4s, 2.375
J9s, 2.25
A5o, 2.20833333333
A7o, 2.16666666667
99, 2.0
88, 1.83333333333
22, 1.83333333333
QTo, 1.83333333333
75o, 1.79166666667
33, 1.66666666667
T9o, 1.625
A3s, 1.625
65o, 1.58333333333
Q9o, 1.54166666667
44, 1.5
96s, 1.5
77, 1.5
76o, 1.375
J5o, 1.34722222222
T3s, 1.25
K3s, 1.0
63o, 0.916666666667
65s, 0.875
53o, 0.875
J9o, 0.875
A5s, 0.75
J6s, 0.75
K7o, 0.541666666667
98o, 0.486111111111
Q6o, 0.458333333333
72s, 0.375
J7o, 0.291666666667
A3o, 0.25
T4s, 0.25
K8o, 0.208333333333
J5s, 0.0
K8s, 0.0
74s, -0.0833333333333
J2s, -0.25
T8s, -0.25
T8o, -0.25
87o, -0.291666666667
J8o, -0.333333333333
Q5o, -0.347222222222
J8s, -0.375
T6s, -0.375
94s, -0.5
84o, -0.541666666667
86o, -0.75
T7o, -0.75
53s, -0.75
T5s, -0.75
KJs, -1.0
Q2o, -1.0
J6o, -1.16666666667
54o, -1.20833333333
92s, -1.25
T2s, -1.25
