AA, 75.195
KK, 69.3966666667
QQ, 62.265
JJ, 55.3616666667
TT, 50.6358333333
99, 44.5383333333
AKs, 42.80375
AQs, 40.925
AKo, 39.8491666667
AJs, 39.1875
88, 38.3041666667
AQo, 36.61125
ATs, 36.23125
KQs, 35.94125
AJo, 35.0758333333
KJs, 34.65125
77, 34.3983333333
KTs, 33.88375
ATo, 32.8104166667
A9s, 32.525
KQo, 32.3366666667
A8s, 32.25
KJo, 31.2929166667
QJs, 30.2975
66, 29.3558333333
QTs, 29.3475
K9s, 29.20625
A9o, 29.1491666667
A7s, 28.7775
KTo, 28.3933333333
A6s, 28.335
A5s, 28.2575
A8o, 27.5270833333
JTs, 27.43375
A3s, 27.03875
QJo, 26.8258333333
K8s, 26.7475
A4s, 26.2725
Q9s, 25.60625
QTo, 25.5758333333
K7s, 24.89375
A7o, 24.59
55, 24.4566666667
A2s, 23.685
A5o, 23.66625
JTo, 23.5704166667
A6o, 23.3225
K9o, 23.275
K6s, 22.68
J9s, 22.3775
Q8s, 22.14
K5s, 22.015
A4o, 21.94625
K8o, 21.8179166667
T9s, 21.2875
Q9o, 21.0258333333
K4s, 20.67875
A3o, 20.6408333333
44, 20.4225
Q6s, 19.9575
J8s, 19.93625
Q7s, 19.725
K7o, 19.705
J9o, 18.6320833333
A2o, 18.54
T8s, 18.53625
K3s, 18.49125
Q8o, 18.3508333333
K2s, 18.29125
J7s, 18.08375
98s, 17.99375
K6o, 17.6145833333
Q5s, 17.285
T9o, 17.1991666667
K5o, 16.4683333333
K4o, 15.6658333333
J8o, 15.4529166667
Q3s, 15.32
Q4s, 15.16
97s, 15.07375
Q7o, 15.0025
87s, 14.90375
33, 14.7525
T7s, 14.70875
T8o, 14.1316666667
J6s, 13.47375
Q6o, 13.44
Q2s, 13.26
J5s, 13.07375
K3o, 13.05875
98o, 12.9833333333
J7o, 12.87625
J4s, 12.8675
76s, 12.69625
T6s, 12.62875
96s, 11.76
Q5o, 11.5929166667
K2o, 11.35125
T7o, 10.96
J3s, 10.8725
22, 10.8158333333
86s, 10.75
65s, 10.70875
85s, 10.39375
75s, 10.35625
97o, 10.1408333333
Q4o, 10.115
J6o, 9.53166666667
T5s, 9.47125
J2s, 9.355
T4s, 9.25875
J5o, 9.18625
87o, 8.74458333333
Q3o, 8.48791666667
T3s, 8.19375
95s, 8.02625
84s, 7.10375
74s, 7.0725
T6o, 7.03125
64s, 6.89125
J4o, 6.76583333333
96o, 6.67
Q2o, 6.66833333333
94s, 6.6175
54s, 6.4125
76o, 6.28208333333
93s, 6.03125
86o, 5.93375
T2s, 5.47375
92s, 4.9925
J3o, 4.93666666667
53s, 4.89375
65o, 4.65958333333
T5o, 4.605
43s, 4.56875
J2o, 4.1075
T4o, 4.03125
73s, 3.95
85o, 3.65166666667
75o, 3.64625
83s, 3.635
95o, 3.36
T3o, 3.05541666667
52s, 2.93875
63s, 2.8525
82s, 2.7925
54o, 2.61083333333
64o, 1.485
74o, 1.27791666667
32s, 1.02625
94o, 0.989583333333
62s, 0.97
42s, 0.4225
T2o, 0.324583333333
84o, 0.132083333333
72s, 0.0675
93o, -0.443333333333
92o, -0.603333333333
53o, -1.05625
43o, -2.33666666667
63o, -2.36291666667
83o, -2.70458333333
73o, -2.8725
82o, -2.90666666667
62o, -3.81166666667
52o, -3.96375
42o, -4.47583333333
72o, -5.08375
32o, -5.45875
