AA, 112.113361111
KK, 84.5728333333
QQ, 68.6062777778
JJ, 52.3059047619
AKs, 51.1029583333
AQs, 46.2707738095
AKo, 44.1862787698
TT, 42.6449166667
AJs, 38.85975
KQs, 36.7872916667
AQo, 34.8462371032
ATs, 33.9423958333
99, 31.5525833333
AJo, 29.5804791667
KTs, 28.1848333333
KJs, 27.53725
A9s, 26.7902708333
QJs, 26.1093571429
KQo, 25.2172301587
QTs, 23.909375
A8s, 23.7986041667
ATo, 23.6775297619
88, 23.6113333333
JTs, 21.6768571429
A7s, 21.4400625
K9s, 21.1114583333
A5s, 19.7963125
KJo, 19.4786696429
77, 18.746875
QJo, 17.2902996032
Q9s, 16.877
J9s, 16.646625
A6s, 16.3670416667
T9s, 16.0294404762
KTo, 15.7037430556
A3s, 15.0451071429
A4s, 14.9224375
66, 14.6102777778
QTo, 13.9081954365
Q8s, 13.5943392857
55, 12.8154444444
K6s, 12.6496071429
A2s, 12.6215863095
A9o, 12.5081478175
JTo, 12.2595436508
J8s, 11.5941517857
K8s, 11.446375
A8o, 10.8900079365
T8s, 9.10177083333
T7s, 9.041
K7s, 8.9189375
76s, 8.91114880952
44, 8.79919444444
K5s, 8.713
98s, 8.54783333333
97s, 8.51841666667
K3s, 8.38948214286
Q7s, 7.74766666667
K4s, 7.74329166667
A7o, 7.43449603175
J7s, 6.87608333333
K9o, 6.80671031746
86s, 6.77279166667
87s, 6.64310416667
75s, 6.5045625
Q6s, 6.23404166667
K2s, 6.091625
96s, 6.08445833333
65s, 5.797875
Q5s, 5.74797916667
54s, 5.67758333333
A5o, 5.24334126984
A6o, 5.23367559524
J6s, 5.17902083333
Q9o, 4.96129960317
Q2s, 4.92483333333
T9o, 4.56676587302
J9o, 4.39639583333
22, 4.02744444444
J5s, 3.82035416667
J4s, 3.76560416667
T6s, 3.73577083333
A4o, 3.6937093254
33, 3.39761111111
Q4s, 3.376625
64s, 3.31604166667
53s, 2.719
Q3s, 2.691375
A3o, 2.59496527778
85s, 1.62989880952
T5s, 1.43308333333
T8o, 1.28211805556
74s, 1.1294375
52s, 1.12345833333
63s, 1.02833333333
84s, 1.00275
K8o, 0.79248015873
A2o, 0.419691468254
43s, 0.334708333333
98o, -0.137887896825
Q8o, -0.551408730159
K6o, -0.635971230159
87o, -0.771492063492
K7o, -0.859318452381
J2s, -0.903895833333
J3s, -0.971208333333
J8o, -1.07729563492
95s, -1.26329166667
T4s, -1.69216666667
73s, -2.15485416667
T3s, -2.41970833333
32s, -2.429375
T2s, -2.4500625
76o, -2.80923412698
65o, -2.89686607143
42s, -3.09825
K5o, -3.29479166667
Q7o, -3.58245833333
97o, -3.85831150794
Q6o, -3.93059027778
T7o, -4.10727777778
J7o, -4.43480357143
93s, -4.44610416667
86o, -4.50199206349
K4o, -4.5177906746
62s, -4.5584375
94s, -4.62229166667
75o, -4.85876884921
72s, -5.06258333333
54o, -5.13267361111
92s, -5.21054166667
83s, -5.45652083333
82s, -5.64766666667
K3o, -6.1879890873
Q5o, -6.54348511905
K2o, -6.56256944444
64o, -6.71921527778
96o, -6.72934722222
T6o, -7.28184027778
53o, -7.38691666667
Q4o, -7.67504761905
J6o, -8.27506845238
Q3o, -9.25540079365
74o, -9.37002579365
43o, -9.43811607143
J5o, -9.45863194444
Q2o, -9.84239484127
85o, -9.84918055556
J4o, -9.99747222222
63o, -10.1762123016
J2o, -10.7106944444
95o, -11.4310208333
J3o, -12.0401934524
T5o, -12.3409861111
52o, -12.7929027778
42o, -12.9751388889
T4o, -13.0556924603
84o, -13.3686527778
T3o, -13.6411378968
73o, -13.981125
32o, -14.2901041667
94o, -14.4100545635
T2o, -14.8891041667
62o, -15.0942549603
93o, -15.1751448413
83o, -15.93925
92o, -16.772656746
82o, -18.0479930556
72o, -18.3502073413
