AA, 21.7377777778
KK, 17.0022222222
QQ, 12.7933333333
AKs, 11.7625
JJ, 9.74555555556
AKo, 8.75069444444
AQs, 8.41416666667
TT, 8.36833333333
KQs, 7.24916666667
AJs, 7.18
KJs, 7.1675
ATs, 6.94166666667
QJs, 6.29625
88, 5.635
99, 5.58277777778
AQo, 5.52611111111
AJo, 5.43305555556
QTs, 5.08166666667
A9s, 4.98625
KTs, 4.94583333333
JTs, 4.82166666667
KQo, 4.6925
A8s, 4.32541666667
A7s, 4.21
ATo, 4.07555555556
KJo, 3.875
K9s, 3.73333333333
A3s, 3.66333333333
J9s, 3.51416666667
A4s, 3.34125
T9s, 3.25416666667
A5s, 3.115
66, 3.065
98s, 3.02833333333
KTo, 2.98875
QJo, 2.9725
77, 2.92166666667
K8s, 2.7925
T8s, 2.77833333333
Q9s, 2.75916666667
QTo, 2.69972222222
T7s, 2.63916666667
A6s, 2.54541666667
JTo, 2.41805555556
54s, 2.35875
A2s, 2.22833333333
A9o, 2.20861111111
K5s, 2.18416666667
97s, 2.07583333333
K6s, 2.04166666667
K7s, 2.03083333333
76s, 1.96666666667
55, 1.90666666667
Q8s, 1.85166666667
J8s, 1.79666666667
A8o, 1.76361111111
K4s, 1.69333333333
Q4s, 1.665
44, 1.57777777778
A7o, 1.56666666667
96s, 1.4575
K3s, 1.43083333333
87s, 1.42875
Q3s, 1.3625
K9o, 1.35388888889
86s, 1.27
Q7s, 1.2525
A5o, 1.12361111111
Q5s, 1.09
75s, 0.92625
65s, 0.900833333333
J9o, 0.895
Q9o, 0.876944444444
J7s, 0.865
33, 0.863333333333
K2s, 0.7875
Q6s, 0.72
85s, 0.704166666667
64s, 0.68
A4o, 0.668194444444
J5s, 0.6225
22, 0.61
A6o, 0.592083333333
A3o, 0.426527777778
T9o, 0.373888888889
T6s, 0.311666666667
95s, 0.294166666667
K8o, 0.260555555556
T8o, 0.181388888889
94s, 0.154583333333
53s, 0.125
T2s, 0.118333333333
Q2s, 0.114166666667
J6s, 0.0425
J4s, -0.005
74s, -0.0375
43s, -0.1
Q8o, -0.167777777778
98o, -0.172638888889
K7o, -0.172916666667
T4s, -0.194166666667
83s, -0.2675
J3s, -0.2675
J8o, -0.283333333333
K5o, -0.325138888889
T5s, -0.333333333333
73s, -0.383333333333
42s, -0.39
63s, -0.465833333333
J2s, -0.4875
52s, -0.54
J7o, -0.588611111111
76o, -0.599166666667
87o, -0.620555555556
93s, -0.6575
Q7o, -0.751388888889
Q5o, -0.801111111111
92s, -0.814166666667
A2o, -0.821388888889
K4o, -0.843055555556
Q6o, -0.896944444444
84s, -0.943333333333
97o, -0.994444444444
82s, -1.01
T7o, -1.09555555556
K6o, -1.10847222222
86o, -1.13194444444
65o, -1.16736111111
T3s, -1.24583333333
75o, -1.31638888889
62s, -1.3675
72s, -1.42916666667
K2o, -1.54555555556
K3o, -1.55972222222
54o, -1.59694444444
32s, -1.63583333333
Q4o, -1.66222222222
T6o, -1.69625
64o, -1.78055555556
85o, -1.84013888889
J6o, -1.89638888889
Q2o, -1.94736111111
J5o, -2.00805555556
Q3o, -2.03027777778
43o, -2.18777777778
96o, -2.18833333333
95o, -2.315
52o, -2.34583333333
74o, -2.34805555556
J3o, -2.45166666667
53o, -2.47861111111
T5o, -2.50611111111
J4o, -2.56569444444
T4o, -2.7
J2o, -2.74888888889
42o, -2.79666666667
63o, -2.83027777778
84o, -2.93972222222
T2o, -3.10847222222
73o, -3.13833333333
32o, -3.37083333333
94o, -3.48666666667
62o, -3.52305555556
T3o, -3.58527777778
92o, -3.59361111111
83o, -3.67166666667
72o, -3.6825
93o, -3.83472222222
82o, -4.03
